S,K,r,q,sigma,T,Call,Put,Forward,S2
115,115,0.1,0.05,0.5,0.9,22.66530652,17.82768241,120.2932039,13225
115,115,0.1,0.05,0.5,1.1,24.94072878,19.11586233,121.5021707,13225
115,115,0.1,0.05,0.5,1.3,26.95876422,20.17698049,122.7232878,13225
115,115,0.1,0.05,0.5,1.4,27.88773403,20.63864181,123.3384408,13225
115,115,0.1,0.05,0.5,1.5,28.76987289,21.06078925,123.9566774,13225
115,115,0.1,0.05,0.5,1.6,29.60912589,21.44728179,124.5780128,13225
115,115,0.1,0.05,0.5,1.7,30.40886836,21.80140957,125.2024627,13225
115,115,0.1,0.05,0.5,1.8,31.172019,22.126007,125.8300426,13225
115,115,0.1,0.05,0.5,1.9,31.90112536,22.4235383,126.4607683,13225
115,115,0.1,0.05,0.5,2.0,32.59842963,22.69616316,127.0946556,13225
115,120,0.1,0.05,0.1,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.1,0.1,0.212092251,4.591637194,115.5764399,13225
115,120,0.1,0.05,0.1,0.2,0.704850454,4.47296037,116.1557692,13225
115,120,0.1,0.05,0.1,0.3,1.237989314,4.403580286,116.7380024,13225
115,120,0.1,0.05,0.1,0.7,3.313260387,4.155895906,119.0962665,13225
115,120,0.1,0.05,0.1,0.8,3.806348935,4.089524999,119.693239,13225
115,120,0.1,0.05,0.1,1.3,6.13381024,3.742503662,122.7232878,13225
115,120,0.1,0.05,0.1,1.4,6.57457404,3.672272999,123.3384408,13225
115,120,0.1,0.05,0.1,1.5,7.007842154,3.602298397,123.9566774,13225
115,120,0.1,0.05,0.1,1.6,7.433860966,3.532735808,124.5780128,13225
115,120,0.1,0.05,0.1,1.7,7.852849356,3.463714642,125.2024627,13225
115,120,0.1,0.05,0.1,1.8,8.265002929,3.395341992,125.8300426,13225
115,120,0.1,0.05,0.1,1.9,8.670497581,3.32770619,126.4607683,13225
115,120,0.1,0.05,0.1,2.0,9.069492475,3.26087977,127.0946556,13225
115,120,0.1,0.05,0.12,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.12,0.1,0.375814246,4.755359189,115.5764399,13225
115,120,0.1,0.05,0.12,0.2,1.035941411,4.804051327,116.1557692,13225
115,120,0.1,0.05,0.12,0.7,4.054041298,4.896676817,119.0962665,13225
115,120,0.1,0.05,0.12,1.1,6.127055462,4.781359683,121.5021707,13225
115,120,0.1,0.05,0.12,1.3,7.08582179,4.694515212,122.7232878,13225
115,120,0.1,0.05,0.12,1.4,7.548865783,4.646564742,123.3384408,13225
115,120,0.1,0.05,0.12,1.5,8.001839498,4.596295741,123.9566774,13225
115,120,0.1,0.05,0.12,1.6,8.445252616,4.544127458,124.5780128,13225
115,120,0.1,0.05,0.12,1.7,8.879548638,4.490413923,125.2024627,13225
115,120,0.1,0.05,0.12,1.8,9.305116891,4.435455954,125.8300426,13225
115,120,0.1,0.05,0.12,1.9,9.722301933,4.379510542,126.4607683,13225
115,120,0.1,0.05,0.12,2.0,10.13141099,4.322798288,127.0946556,13225
115,120,0.1,0.05,0.14,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.14,0.1,0.56922966,4.948774602,115.5764399,13225
115,120,0.1,0.05,0.14,0.3,2.154757406,5.320348378,116.7380024,13225
115,120,0.1,0.05,0.14,0.8,5.382648432,5.665824496,119.693239,13225
115,120,0.1,0.05,0.14,1.0,6.496126354,5.685232701,120.8961761,13225
115,120,0.1,0.05,0.14,1.3,8.041487151,5.650180573,122.7232878,13225
115,120,0.1,0.05,0.14,1.4,8.528590883,5.626289842,123.3384408,13225
115,120,0.1,0.05,0.14,1.5,9.00326919,5.597725433,123.9566774,13225
115,120,0.1,0.05,0.14,1.6,9.466263061,5.565137903,124.5780128,13225
115,120,0.1,0.05,0.14,1.7,9.918213309,5.529078594,125.2024627,13225
115,120,0.1,0.05,0.14,1.8,10.35967943,5.490018492,125.8300426,13225
115,120,0.1,0.05,0.14,1.9,10.79115416,5.448362769,126.4607683,13225
115,120,0.1,0.05,0.14,2.0,11.21307486,5.40446215,127.0946556,13225
115,120,0.1,0.05,0.16,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.16,0.1,0.783949006,5.163493949,115.5764399,13225
115,120,0.1,0.05,0.16,0.2,1.755159901,5.523269817,116.1557692,13225
115,120,0.1,0.05,0.16,0.9,6.777768728,6.50980055,120.2932039,13225
115,120,0.1,0.05,0.16,1.0,7.362185598,6.551291945,120.8961761,13225
115,120,0.1,0.05,0.16,1.1,7.92595561,6.580259831,121.5021707,13225
115,120,0.1,0.05,0.16,1.3,8.999038873,6.607732295,122.7232878,13225
115,120,0.1,0.05,0.16,1.4,9.511280499,6.608979458,123.3384408,13225
115,120,0.1,0.05,0.16,1.5,10.00888283,6.603339077,123.9566774,13225
115,120,0.1,0.05,0.16,1.6,10.49279914,6.591673982,124.5780128,13225
115,120,0.1,0.05,0.16,1.7,10.9638513,6.574716589,125.2024627,13225
115,120,0.1,0.05,0.16,1.8,11.42275499,6.553094055,125.8300426,13225
115,120,0.1,0.05,0.16,1.9,11.87013894,6.527347548,126.4607683,13225
115,120,0.1,0.05,0.16,2.0,12.30655994,6.497947232,127.0946556,13225
115,120,0.1,0.05,0.18,0.1,1.014177517,5.393722459,115.5764399,13225
115,120,0.1,0.05,0.18,0.2,2.131524231,5.899634147,116.1557692,13225
115,120,0.1,0.05,0.18,0.3,3.1085951,6.274186071,116.7380024,13225
115,120,0.1,0.05,0.18,0.4,3.990295855,6.562181123,117.3231541,13225
115,120,0.1,0.05,0.18,0.5,4.802791119,6.789682176,117.9112389,13225
115,120,0.1,0.05,0.18,0.6,5.561834083,6.972341755,118.5022714,13225
115,120,0.1,0.05,0.18,0.7,6.277669997,7.120305516,119.0962665,13225
115,120,0.1,0.05,0.18,1.0,8.227789942,7.416896288,120.8961761,13225
115,120,0.1,0.05,0.18,1.1,8.825366369,7.47967059,121.5021707,13225
115,120,0.1,0.05,0.18,1.3,9.957434929,7.566128351,122.7232878,13225
115,120,0.1,0.05,0.18,1.4,10.4954922,7.593191161,123.3384408,13225
115,120,0.1,0.05,0.18,1.5,11.01679169,7.611247937,123.9566774,13225
115,120,0.1,0.05,0.18,1.6,11.52248672,7.621361565,124.5780128,13225
115,120,0.1,0.05,0.18,1.7,12.01356984,7.624435128,125.2024627,13225
115,120,0.1,0.05,0.18,1.8,12.49090393,7.621242992,125.8300426,13225
115,120,0.1,0.05,0.18,1.9,12.95524592,7.612454525,126.4607683,13225
115,120,0.1,0.05,0.18,2.0,13.40726519,7.598652483,127.0946556,13225
115,120,0.1,0.05,0.2,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.2,0.1,1.255926087,5.63547103,115.5764399,13225
115,120,0.1,0.05,0.2,0.2,2.514807048,6.282916964,116.1557692,13225
115,120,0.1,0.05,0.2,0.4,4.554481138,7.126366406,117.3231541,13225
115,120,0.1,0.05,0.2,0.5,5.434297992,7.421189049,117.9112389,13225
115,120,0.1,0.05,0.2,1.3,10.91599872,8.52469214,122.7232878,13225
115,120,0.1,0.05,0.2,1.4,11.48030195,8.578000911,123.3384408,13225
115,120,0.1,0.05,0.2,1.5,12.02579571,8.620251953,123.9566774,13225
115,120,0.1,0.05,0.2,1.6,12.55382509,8.652699928,124.5780128,13225
115,120,0.1,0.05,0.2,1.7,13.06554627,8.676411556,125.2024627,13225
115,120,0.1,0.05,0.2,1.8,13.5619633,8.692302362,125.8300426,13225
115,120,0.1,0.05,0.2,1.9,14.04395604,8.701164652,126.4607683,13225
115,120,0.1,0.05,0.2,2.0,14.51230187,8.703689161,127.0946556,13225
115,120,0.1,0.05,0.22,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.22,0.4,5.120255563,7.692140831,117.3231541,13225
115,120,0.1,0.05,0.22,0.5,6.066472863,8.05336392,117.9112389,13225
115,120,0.1,0.05,0.22,0.8,8.529954974,8.813131038,119.693239,13225
115,120,0.1,0.05,0.22,0.9,9.260833756,8.992865578,120.2932039,13225
115,120,0.1,0.05,0.22,1.2,11.26082081,9.388351855,122.1112029,13225
115,120,0.1,0.05,0.22,1.3,11.87425409,9.482947512,122.7232878,13225
115,120,0.1,0.05,0.22,1.4,12.46507052,9.562769479,123.3384408,13225
115,120,0.1,0.05,0.22,1.5,13.03507387,9.629530117,123.9566774,13225
115,120,0.1,0.05,0.22,1.6,13.5857952,9.68467004,124.5780128,13225
115,120,0.1,0.05,0.22,1.7,14.11854938,9.729414664,125.2024627,13225
115,120,0.1,0.05,0.22,1.8,14.63447736,9.764816428,125.8300426,13225
115,120,0.1,0.05,0.22,1.9,15.13457828,9.791786892,126.4607683,13225
115,120,0.1,0.05,0.22,2.0,15.61973425,9.811121543,127.0946556,13225
115,120,0.1,0.05,0.24,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.24,0.2,3.295374958,7.063484874,116.1557692,13225
115,120,0.1,0.05,0.24,0.3,4.568569611,7.734160582,116.7380024,13225
115,120,0.1,0.05,0.24,0.4,5.687145446,8.259030714,117.3231541,13225
115,120,0.1,0.05,0.24,0.5,6.699038499,8.685929555,117.9112389,13225
115,120,0.1,0.05,0.24,0.6,7.63085804,9.041365712,118.5022714,13225
115,120,0.1,0.05,0.24,0.9,10.08700973,9.819041556,120.2932039,13225
115,120,0.1,0.05,0.24,1.0,10.82041857,10.00952492,120.8961761,13225
115,120,0.1,0.05,0.24,1.1,11.52006034,10.17436456,121.5021707,13225
115,120,0.1,0.05,0.24,1.2,12.18955836,10.3170894,122.1112029,13225
115,120,0.1,0.05,0.24,1.3,12.83184242,10.44053584,122.7232878,13225
115,120,0.1,0.05,0.24,1.4,13.44932581,10.54702477,123.3384408,13225
115,120,0.1,0.05,0.24,1.5,14.04402788,10.63848413,123.9566774,13225
115,120,0.1,0.05,0.24,1.6,14.61766141,10.71653625,124.5780128,13225
115,120,0.1,0.05,0.24,1.7,15.1716964,10.78256169,125.2024627,13225
115,120,0.1,0.05,0.24,1.8,15.70740766,10.83774673,125.8300426,13225
115,120,0.1,0.05,0.24,1.9,16.22591093,10.88311954,126.4607683,13225
115,120,0.1,0.05,0.24,2.0,16.72819075,10.91957805,127.0946556,13225
115,120,0.1,0.05,0.26,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.26,0.1,2.026182677,6.405727619,115.5764399,13225
115,120,0.1,0.05,0.26,0.2,3.690519678,7.458629594,116.1557692,13225
115,120,0.1,0.05,0.26,0.4,6.254814536,8.826699804,117.3231541,13225
115,120,0.1,0.05,0.26,0.5,7.331792932,9.318683989,117.9112389,13225
115,120,0.1,0.05,0.26,0.6,8.320240525,9.730748198,118.5022714,13225
115,120,0.1,0.05,0.26,0.7,9.238748768,10.08138429,119.0962665,13225
115,120,0.1,0.05,0.26,1.0,11.68284124,10.87194758,120.8961761,13225
115,120,0.1,0.05,0.26,1.3,13.78847782,11.39717124,122.7232878,13225
115,120,0.1,0.05,0.26,1.4,14.43269921,11.53039817,123.3384408,13225
115,120,0.1,0.05,0.26,1.5,15.05219738,11.64665363,123.9566774,13225
115,120,0.1,0.05,0.26,1.6,15.64886374,11.74773858,124.5780128,13225
115,120,0.1,0.05,0.26,1.7,16.22432078,11.83518607,125.2024627,13225
115,120,0.1,0.05,0.26,1.8,16.77997494,11.910314,125.8300426,13225
115,120,0.1,0.05,0.26,1.9,17.31705659,11.9742652,126.4607683,13225
115,120,0.1,0.05,0.26,2.0,17.83665104,12.02803833,127.0946556,13225
115,120,0.1,0.05,0.28,0.2,4.087965637,7.856075552,116.1557692,13225
115,120,0.1,0.05,0.28,0.3,5.55125587,8.716846842,116.7380024,13225
115,120,0.1,0.05,0.28,0.4,6.823015443,9.394900711,117.3231541,13225
115,120,0.1,0.05,0.28,0.6,9.009292842,10.41980051,118.5022714,13225
115,120,0.1,0.05,0.28,1.1,13.3118103,11.96611452,121.5021707,13225
115,120,0.1,0.05,0.28,1.2,14.04386837,12.17139942,122.1112029,13225
115,120,0.1,0.05,0.28,1.3,14.74392144,12.35261486,122.7232878,13225
115,120,0.1,0.05,0.28,1.4,15.41488903,12.51258798,123.3384408,13225
115,120,0.1,0.05,0.28,1.5,16.05921131,12.65366755,123.9566774,13225
115,120,0.1,0.05,0.28,1.6,16.67895597,12.77783081,124.5780128,13225
115,120,0.1,0.05,0.28,1.7,17.27589608,12.88676136,125.2024627,13225
115,120,0.1,0.05,0.28,1.8,17.85156798,12.98190704,125.8300426,13225
115,120,0.1,0.05,0.28,1.9,18.40731531,13.06452392,126.4607683,13225
115,120,0.1,0.05,0.28,2.0,18.94432285,13.13571014,127.0946556,13225
115,120,0.1,0.05,0.3,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.3,0.1,2.563170235,6.942715178,115.5764399,13225
115,120,0.1,0.05,0.3,0.2,4.487233541,8.255343457,116.1557692,13225
115,120,0.1,0.05,0.3,0.4,7.39156029,9.963445558,117.3231541,13225
115,120,0.1,0.05,0.3,0.6,9.697932377,11.10844005,118.5022714,13225
115,120,0.1,0.05,0.3,0.8,11.66642608,11.94960214,119.693239,13225
115,120,0.1,0.05,0.3,1.1,14.20585436,12.86015858,121.5021707,13225
115,120,0.1,0.05,0.3,1.3,15.69796613,13.30665956,122.7232878,13225
115,120,0.1,0.05,0.3,1.4,16.39563859,13.49333755,123.3384408,13225
115,120,0.1,0.05,0.3,1.5,17.06475859,13.65921483,123.9566774,13225
115,120,0.1,0.05,0.3,1.6,17.70756835,13.80644319,124.5780128,13225
115,120,0.1,0.05,0.3,1.7,18.32599001,13.9368553,125.2024627,13225
115,120,0.1,0.05,0.3,1.8,18.92168864,14.0520277,125.8300426,13225
115,120,0.1,0.05,0.3,1.9,19.49612003,14.15332864,126.4607683,13225
115,120,0.1,0.05,0.3,2.0,20.05056754,14.24195483,127.0946556,13225
115,120,0.1,0.05,0.32,0.4,7.960302272,10.53218754,117.3231541,13225
115,120,0.1,0.05,0.32,0.6,10.38608702,11.79659469,118.5022714,13225
115,120,0.1,0.05,0.32,0.8,12.44836605,12.73154212,119.693239,13225
115,120,0.1,0.05,0.32,1.0,14.26333494,13.45244128,120.8961761,13225
115,120,0.1,0.05,0.32,1.1,15.09851793,13.75282215,121.5021707,13225
115,120,0.1,0.05,0.32,1.2,15.89283023,14.02036127,122.1112029,13225
115,120,0.1,0.05,0.32,1.3,16.65042675,14.25912017,122.7232878,13225
115,120,0.1,0.05,0.32,1.4,17.37472251,14.47242146,123.3384408,13225
115,120,0.1,0.05,0.32,1.5,18.06856983,14.66302608,123.9566774,13225
115,120,0.1,0.05,0.32,1.6,18.73438419,14.83325903,124.5780128,13225
115,120,0.1,0.05,0.32,1.7,19.37423571,14.98510099,125.2024627,13225
115,120,0.1,0.05,0.32,1.8,19.98991724,15.1202563,125.8300426,13225
115,120,0.1,0.05,0.32,1.9,20.58299598,15.24020458,126.4607683,13225
115,120,0.1,0.05,0.32,2.0,21.15485317,15.34624046,127.0946556,13225
115,120,0.1,0.05,0.34,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.34,0.1,3.111533258,7.4910782,115.5764399,13225
115,120,0.1,0.05,0.34,0.3,7.031881536,10.19747251,116.7380024,13225
115,120,0.1,0.05,0.34,0.5,9.862060062,11.84895112,117.9112389,13225
115,120,0.1,0.05,0.34,0.9,14.2031433,13.93517512,120.2932039,13225
115,120,0.1,0.05,0.34,1.0,15.1209323,14.31003864,120.8961761,13225
115,120,0.1,0.05,0.34,1.2,16.81493766,14.94246871,122.1112029,13225
115,120,0.1,0.05,0.34,1.3,17.60113396,15.20982738,122.7232878,13225
115,120,0.1,0.05,0.34,1.4,18.35193775,15.44963671,123.3384408,13225
115,120,0.1,0.05,0.34,1.5,19.07040545,15.66486169,123.9566774,13225
115,120,0.1,0.05,0.34,1.6,19.75912476,15.8579996,124.5780128,13225
115,120,0.1,0.05,0.34,1.7,20.42031301,16.0311783,125.2024627,13225
115,120,0.1,0.05,0.34,1.8,21.05589019,16.18622926,125.8300426,13225
115,120,0.1,0.05,0.34,1.9,21.66753432,16.32474293,126.4607683,13225
115,120,0.1,0.05,0.34,2.0,22.25672407,16.44811136,127.0946556,13225
115,120,0.1,0.05,0.36,0.6,11.76068843,13.17119611,118.5022714,13225
115,120,0.1,0.05,0.36,0.8,14.00919527,14.29237133,119.693239,13225
115,120,0.1,0.05,0.36,1.1,16.87925831,15.53356253,121.5021707,13225
115,120,0.1,0.05,0.36,1.3,18.5499301,16.15862352,122.7232878,13225
115,120,0.1,0.05,0.36,1.4,19.3270978,16.42479676,123.3384408,13225
115,120,0.1,0.05,0.36,1.5,20.07004773,16.66450397,123.9566774,13225
115,120,0.1,0.05,0.36,1.6,20.78153916,16.880414,124.5780128,13225
115,120,0.1,0.05,0.36,1.7,21.46393604,17.07480132,125.2024627,13225
115,120,0.1,0.05,0.36,1.8,22.11928502,17.24962408,125.8300426,13225
115,120,0.1,0.05,0.36,1.9,22.74937457,17.40658318,126.4607683,13225
115,120,0.1,0.05,0.36,2.0,23.35578047,17.54716777,127.0946556,13225
115,120,0.1,0.05,0.38,0.2,6.096338229,9.864448145,116.1557692,13225
115,120,0.1,0.05,0.38,0.3,8.021187466,11.18677844,116.7380024,13225
115,120,0.1,0.05,0.38,0.4,9.66663363,12.2385189,117.3231541,13225
115,120,0.1,0.05,0.38,0.5,11.12548873,13.11237978,117.9112389,13225
115,120,0.1,0.05,0.38,0.6,12.44702079,13.85752846,118.5022714,13225
115,120,0.1,0.05,0.38,1.3,19.49666636,17.10535979,122.7232878,13225
115,120,0.1,0.05,0.38,1.4,20.30002855,17.39772751,123.3384408,13225
115,120,0.1,0.05,0.38,1.5,21.06729546,17.6617517,123.9566774,13225
115,120,0.1,0.05,0.38,1.6,21.80139742,17.90027226,124.5780128,13225
115,120,0.1,0.05,0.38,1.7,22.50484463,18.11570992,125.2024627,13225
115,120,0.1,0.05,0.38,1.8,23.17981011,18.31014917,125.8300426,13225
115,120,0.1,0.05,0.38,1.9,23.82819252,18.48540113,126.4607683,13225
115,120,0.1,0.05,0.38,2.0,24.45166458,18.64305187,127.0946556,13225
115,120,0.1,0.05,0.4,0.3,8.51615198,11.68174295,116.7380024,13225
115,120,0.1,0.05,0.4,0.8,15.56554695,15.84872302,119.693239,13225
115,120,0.1,0.05,0.4,1.1,18.65317781,17.30748203,121.5021707,13225
115,120,0.1,0.05,0.4,1.2,19.57020166,17.69773271,122.1112029,13225
115,120,0.1,0.05,0.4,1.3,20.44120082,18.04989424,122.7232878,13225
115,120,0.1,0.05,0.4,1.4,21.27056555,18.36826451,123.3384408,13225
115,120,0.1,0.05,0.4,1.5,22.06196015,18.65641639,123.9566774,13225
115,120,0.1,0.05,0.4,1.6,22.81848571,18.91736055,124.5780128,13225
115,120,0.1,0.05,0.4,1.7,23.54279844,19.15366373,125.2024627,13225
115,120,0.1,0.05,0.4,1.8,24.23719757,19.36753663,125.8300426,13225
115,120,0.1,0.05,0.4,1.9,24.90369184,19.56090045,126.4607683,13225
115,120,0.1,0.05,0.4,2.0,25.54405078,19.73543808,127.0946556,13225
115,120,0.1,0.05,0.42,0.1,4.229556707,8.60910165,115.5764399,13225
115,120,0.1,0.05,0.42,0.2,6.905359177,10.67346909,116.1557692,13225
115,120,0.1,0.05,0.42,0.3,9.011212111,12.17680308,116.7380024,13225
115,120,0.1,0.05,0.42,0.5,12.38709258,14.37398363,117.9112389,13225
115,120,0.1,0.05,0.42,0.6,13.81748748,15.22799515,118.5022714,13225
115,120,0.1,0.05,0.42,0.7,15.12831593,15.97095145,119.0962665,13225
115,120,0.1,0.05,0.42,0.8,16.34189141,16.62506747,119.693239,13225
115,120,0.1,0.05,0.42,0.9,17.47395531,17.20598713,120.2932039,13225
115,120,0.1,0.05,0.42,1.0,18.5361342,17.72524054,120.8961761,13225
115,120,0.1,0.05,0.42,1.3,21.38339703,18.99209045,122.7232878,13225
115,120,0.1,0.05,0.42,1.4,22.23855197,19.33625092,123.3384408,13225
115,120,0.1,0.05,0.42,1.5,23.05386335,19.64831959,123.9566774,13225
115,120,0.1,0.05,0.42,1.6,23.83260287,19.93147771,124.5780128,13225
115,120,0.1,0.05,0.42,1.7,24.57757268,20.18843796,125.2024627,13225
115,120,0.1,0.05,0.42,1.8,25.29119812,20.42153719,125.8300426,13225
115,120,0.1,0.05,0.42,1.9,25.97559802,20.63280663,126.4607683,13225
115,120,0.1,0.05,0.42,2.0,26.63263871,20.82402601,127.0946556,13225
115,120,0.1,0.05,0.44,0.7,15.86030512,16.70294064,119.0962665,13225
115,120,0.1,0.05,0.44,1.1,20.41946639,19.07377061,121.5021707,13225
115,120,0.1,0.05,0.44,1.2,21.3966244,19.52415544,122.1112029,13225
115,120,0.1,0.05,0.44,1.3,22.32312307,19.93181649,122.7232878,13225
115,120,0.1,0.05,0.44,1.4,23.20383718,20.30153614,123.3384408,13225
115,120,0.1,0.05,0.44,1.5,24.04283472,20.63729096,123.9566774,13225
115,120,0.1,0.05,0.44,1.6,24.84355798,20.94243282,124.5780128,13225
115,120,0.1,0.05,0.44,1.7,25.60895503,21.21982032,125.2024627,13225
115,120,0.1,0.05,0.44,1.8,26.34157742,21.47191648,125.8300426,13225
115,120,0.1,0.05,0.44,1.9,27.04365407,21.70086268,126.4607683,13225
115,120,0.1,0.05,0.44,2.0,27.71714821,21.90853551,127.0946556,13225
115,120,0.1,0.05,0.46,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.46,0.2,7.716038574,11.48414849,116.1557692,13225
115,120,0.1,0.05,0.46,0.5,13.64647296,15.63336402,117.9112389,13225
115,120,0.1,0.05,0.46,0.6,15.18470084,16.59520852,118.5022714,13225
115,120,0.1,0.05,0.46,0.7,16.59118195,17.43381747,119.0962665,13225
115,120,0.1,0.05,0.46,1.1,21.29950441,19.95380864,121.5021707,13225
115,120,0.1,0.05,0.46,1.3,23.26025077,20.86894419,122.7232878,13225
115,120,0.1,0.05,0.46,1.4,24.1662757,21.26397466,123.3384408,13225
115,120,0.1,0.05,0.46,1.5,25.02871063,21.62316687,123.9566774,13225
115,120,0.1,0.05,0.46,1.6,25.85116851,21.95004335,124.5780128,13225
115,120,0.1,0.05,0.46,1.7,26.63674346,22.24760874,125.2024627,13225
115,120,0.1,0.05,0.46,1.8,27.38811332,22.51845238,125.8300426,13225
115,120,0.1,0.05,0.46,1.9,28.10761728,22.76482589,126.4607683,13225
115,120,0.1,0.05,0.46,2.0,28.79731561,22.9887029,127.0946556,13225
115,120,0.1,0.05,0.48,0.0,0.0,5.0,115.0,13225
115,120,0.1,0.05,0.48,0.4,12.50653352,15.07841879,117.3231541,13225
115,120,0.1,0.05,0.48,0.7,17.3208953,18.16353081,119.0962665,13225
115,120,0.1,0.05,0.48,0.9,19.91116192,19.64319374,120.2932039,13225
115,120,0.1,0.05,0.48,1.2,23.2136475,21.34117854,122.1112029,13225
115,120,0.1,0.05,0.48,1.3,24.19465518,21.8033486,122.7232878,13225
115,120,0.1,0.05,0.48,1.4,25.12572641,22.22342537,123.3384408,13225
115,120,0.1,0.05,0.48,1.5,26.01133309,22.60578933,123.9566774,13225
115,120,0.1,0.05,0.48,1.6,26.85525898,22.95413382,124.5780128,13225
115,120,0.1,0.05,0.48,1.7,27.66074446,23.27160975,125.2024627,13225
115,120,0.1,0.05,0.48,1.8,28.43059389,23.56093295,125.8300426,13225
115,120,0.1,0.05,0.48,1.9,29.16725689,23.8244655,126.4607683,13225
115,120,0.1,0.05,0.48,2.0,29.87289095,24.06427825,127.0946556,13225
115,120,0.1,0.05,0.5,0.1,5.364425147,9.74397009,115.5764399,13225
115,120,0.1,0.05,0.5,0.2,8.527752094,12.29586201,116.1557692,13225
115,120,0.1,0.05,0.5,0.3,10.99116953,14.15676051,116.7380024,13225
115,120,0.1,0.05,0.5,1.0,21.92298247,21.11208882,120.8961761,13225
115,120,0.1,0.05,0.5,1.3,25.12621419,22.73490762,122.7232878,13225
115,120,0.1,0.05,0.5,1.4,26.082052,23.17975096,123.3384408,13225
115,120,0.1,0.05,0.5,1.5,26.99054896,23.5850052,123.9566774,13225
115,120,0.1,0.05,0.5,1.6,27.85565996,23.9545348,124.5780128,13225
115,120,0.1,0.05,0.5,1.7,28.68077189,24.29163718,125.2024627,13225
115,120,0.1,0.05,0.5,1.8,29.46881587,24.59915493,125.8300426,13225
115,120,0.1,0.05,0.5,1.9,30.22235224,24.87956085,126.4607683,13225
115,120,0.1,0.05,0.5,2.0,30.94363596,25.13502325,127.0946556,13225
120,80,0.1,0.05,0.1,0.0,40.0,0.0,120.0,14400
120,80,0.1,0.05,0.1,0.1,40.1975108,0.0,120.6015025,14400
120,80,0.1,0.05,0.1,0.2,40.39008619,0.0,121.2060201,14400
120,80,0.1,0.05,0.1,0.3,40.57779007,1.42109e-14,121.8135678,14400
120,80,0.1,0.05,0.1,0.4,40.76068566,7.40386e-12,122.4241608,14400
120,80,0.1,0.05,0.1,0.5,40.93883548,5.97424e-10,123.0378145,14400
120,80,0.1,0.05,0.1,0.6,41.11230135,1.15127e-08,123.6545441,14400
120,80,0.1,0.05,0.1,0.7,41.28114446,9.73173e-08,124.2743651,14400
120,80,0.1,0.05,0.1,0.9,41.60520473,1.73655e-06,125.5233432,14400
120,80,0.1,0.05,0.1,1.1,41.91149809,1.11573e-05,126.7848738,14400
120,80,0.1,0.05,0.1,1.2,42.05813164,2.25509e-05,127.4203856,14400
120,80,0.1,0.05,0.1,1.3,42.20050214,4.10131e-05,128.0590829,14400
120,80,0.1,0.05,0.1,1.4,42.33866817,6.86137e-05,128.7009818,14400
120,80,0.1,0.05,0.1,1.7,42.72851351,0.000224715,130.646048,14400
120,80,0.1,0.05,0.1,1.8,42.85043123,0.000305908,131.300914,14400
120,80,0.1,0.05,0.12,0.0,40.0,0.0,120.0,14400
120,80,0.1,0.05,0.12,0.1,40.1975108,0.0,120.6015025,14400
120,80,0.1,0.05,0.12,0.2,40.39008619,1.42109e-14,121.2060201,14400
120,80,0.1,0.05,0.12,0.3,40.57779007,7.44507e-11,121.8135678,14400
120,80,0.1,0.05,0.12,0.4,40.76068568,1.25807e-08,122.4241608,14400
120,80,0.1,0.05,0.12,0.5,40.93883577,2.88354e-07,123.0378145,14400
